,Año,Mes,fecha_x,Periodo,fecha_int,Curso Lectivo,altitud,tmed,tmin,tmax,presMax,presMin,ccaa_iso,Estacion,Trimestre,num_casos
11462,2022,02,2022-02-25,202201,25022022,1,277.5,10.9,7.15,14.625,995.55,990.45,PV,Invierno,T1,0
11464,2022,02,2022-02-26,202201,26022022,1,277.5,9.45,6.675000000000001,12.175,995.725,992.925,PV,Invierno,T1,0
11466,2022,02,2022-02-27,202201,27022022,1,277.5,10.225,6.675,13.725,994.975,989.275,PV,Invierno,T1,0
11468,2022,02,2022-02-28,202201,28022022,1,277.5,9.9,4.325,15.475,992.775,982.975,PV,Invierno,T1,0
11470,2022,03,2022-03-01,202201,1032022,1,277.5,11.65,7.575,15.75,986.825,976.1,PV,Invierno,T1,0
11472,2022,03,2022-03-02,202201,2032022,1,277.5,11.5,6.75,16.2,990.0,975.625,PV,Invierno,T1,0
11474,2022,03,2022-03-03,202201,3032022,1,277.5,11.7,5.375,17.975,992.025,984.15,PV,Invierno,T1,0
11476,2022,03,2022-03-04,202201,4032022,1,277.5,12.55,6.525,18.475,989.775,983.025,PV,Invierno,T1,0
11478,2022,03,2022-03-05,202201,5032022,1,277.5,9.75,4.7,14.825000000000001,986.975,979.85,PV,Invierno,T1,0
11480,2022,03,2022-03-06,202201,6032022,1,277.5,7.6499999999999995,5.15,10.2,992.65,984.925,PV,Invierno,T1,0
11482,2022,03,2022-03-07,202201,7032022,1,277.5,7.2,4.075,10.35,993.425,989.825,PV,Invierno,T1,0
11484,2022,03,2022-03-08,202201,8032022,1,277.5,8.475,3.1,13.875,991.8,988.35,PV,Invierno,T1,0
11486,2022,03,2022-03-09,202201,9032022,1,277.5,6.775,2.825,10.675,993.9749999999999,991.1750000000001,PV,Invierno,T1,0
11488,2022,03,2022-03-10,202201,10032022,1,277.5,9.2,0.6499999999999999,17.775,993.65,990.725,PV,Invierno,T1,0
11490,2022,03,2022-03-11,202201,11032022,1,277.5,12.825,5.025,20.65,993.325,988.025,PV,Invierno,T1,0
11492,2022,03,2022-03-12,202201,12032022,1,277.5,10.15,6.275,14.05,992.925,990.25,PV,Invierno,T1,0
11494,2022,03,2022-03-13,202201,13032022,1,277.5,8.125,1.8749999999999998,14.425,992.75,989.725,PV,Invierno,T1,0
11496,2022,03,2022-03-14,202201,14032022,1,277.5,8.525,3.35,13.700000000000001,995.05,989.25,PV,Invierno,T1,0
11498,2022,03,2022-03-15,202201,15032022,1,277.5,9.175,3.2,15.125,992.75,987.75,PV,Invierno,T1,0
11500,2022,03,2022-03-16,202201,16032022,1,277.5,8.649999999999999,6.15,11.1,997.35,989.9000000000001,PV,Invierno,T1,0
11502,2022,03,2022-03-17,202201,17032022,1,277.5,10.1,7.05,13.15,997.975,994.725,PV,Invierno,T1,0
11504,2022,03,2022-03-18,202201,18032022,1,277.5,9.55,5.125,14.0,996.075,990.675,PV,Invierno,T1,0
11506,2022,03,2022-03-19,202201,19032022,1,277.5,11.05,6.2,15.9,990.925,984.05,PV,Invierno,T1,0
11508,2022,03,2022-03-20,202201,20032022,1,277.5,10.2,6.875,13.5,990.9,985.55,PV,Invierno,T1,0
11510,2022,03,2022-03-21,202201,21032022,1,277.5,10.225,5.275,15.225000000000001,989.575,985.425,PV,Primavera,T1,0
11512,2022,03,2022-03-22,202201,22032022,1,277.5,9.525,4.025,15.1,989.45,985.6,PV,Primavera,T1,0
11514,2022,03,2022-03-23,202201,23032022,1,277.5,10.9,4.125,17.65,990.225,987.35,PV,Primavera,T1,0
11516,2022,03,2022-03-24,202201,24032022,1,277.5,10.475000000000001,2.475,18.425,991.375,988.0749999999999,PV,Primavera,T1,0
11518,2022,03,2022-03-25,202201,25032022,1,277.5,10.475,4.275,16.725,989.925,985.775,PV,Primavera,T1,0
11520,2022,03,2022-03-26,202201,26032022,1,277.5,8.35,3.225,13.425,989.875,984.4000000000001,PV,Primavera,T1,0
11522,2022,03,2022-03-27,202201,27032022,1,277.5,8.7,2.175,15.225,991.975,987.95,PV,Primavera,T1,0
11524,2022,03,2022-03-28,202201,28032022,1,277.5,10.725,1.3249999999999997,20.125,993.1,989.325,PV,Primavera,T1,0
11526,2022,03,2022-03-29,202201,29032022,1,277.5,11.975,5.575,18.425,993.925,990.425,PV,Primavera,T1,0
11528,2022,03,2022-03-30,202201,30032022,1,277.5,11.425,6.924999999999999,15.899999999999999,992.3,987.25,PV,Primavera,T1,0
11530,2022,03,2022-03-31,202201,31032022,1,277.5,11.65,6.025,17.25,987.275,982.25,PV,Primavera,T1,0
11532,2022,04,2022-04-01,202202,1042022,1,277.5,13.5,8.625,18.35,983.5,980.5,PV,Primavera,T2,0
11534,2022,04,2022-04-02,202202,2042022,1,277.5,11.875,6.175000000000001,17.575,986.675,981.525,PV,Primavera,T2,0
11536,2022,04,2022-04-03,202202,3042022,1,277.5,8.975,3.425,14.55,988.5,984.8,PV,Primavera,T2,0
11538,2022,04,2022-04-04,202202,4042022,1,277.5,10.125,2.15,18.075,988.325,984.125,PV,Primavera,T2,0
11540,2022,04,2022-04-05,202202,5042022,1,277.5,12.85,6.0249999999999995,19.7,986.775,983.675,PV,Primavera,T2,0
11542,2022,04,2022-04-06,202202,6042022,1,277.5,10.9,8.2,13.625,990.9,985.175,PV,Primavera,T2,0
11544,2022,04,2022-04-07,202202,7042022,1,277.5,10.725,5.4,16.05,992.375,989.45,PV,Primavera,T2,0
11546,2022,04,2022-04-08,202202,8042022,1,277.5,13.3,4.675,21.875,991.35,986.825,PV,Primavera,T2,0
11548,2022,04,2022-04-09,202202,9042022,1,277.5,14.55,7.95,21.15,987.375,983.675,PV,Primavera,T2,0
11550,2022,04,2022-04-10,202202,10042022,1,277.5,15.275,10.7,19.8,986.1,982.025,PV,Primavera,T2,0
11552,2022,04,2022-04-11,202202,11042022,1,277.5,10.9,7.3,14.5,992.0250000000001,983.4749999999999,PV,Primavera,T2,0
11554,2022,04,2022-04-12,202202,12042022,1,277.5,11.825,6.85,16.825000000000003,992.6750000000001,985.975,PV,Primavera,T2,0
11556,2022,04,2022-04-13,202202,13042022,1,277.5,11.025,4.65,17.400000000000002,987.775,982.8,PV,Primavera,T2,0
11558,2022,04,2022-04-14,202202,14042022,1,277.5,11.35,4.425,18.275,986.275,983.425,PV,Primavera,T2,0
11560,2022,04,2022-04-15,202202,15042022,1,277.5,11.6,5.625,17.575,986.375,983.725,PV,Primavera,T2,0
11562,2022,04,2022-04-16,202202,16042022,1,277.5,11.35,5.575,17.125,988.25,984.175,PV,Primavera,T2,0
11564,2022,04,2022-04-17,202202,17042022,1,277.5,11.575,6.125,16.975,988.175,985.175,PV,Primavera,T2,0
11566,2022,04,2022-04-18,202202,18042022,1,277.5,12.75,6.1,19.4,988.525,985.575,PV,Primavera,T2,0
11568,2022,04,2022-04-19,202202,19042022,1,277.5,11.9,6.45,17.375,985.85,981.575,PV,Primavera,T2,0
11570,2022,04,2022-04-20,202202,20042022,1,277.5,13.625,8.925,18.35,982.55,978.2,PV,Primavera,T2,0
11572,2022,04,2022-04-21,202202,21042022,1,277.5,12.6,8.925,16.3,982.425,977.3,PV,Primavera,T2,0
11574,2022,04,2022-04-22,202202,22042022,1,277.5,13.725,10.125,17.325,986.7,980.825,PV,Primavera,T2,0
11576,2022,04,2022-04-23,202202,23042022,1,277.5,15.375,8.65,22.125,986.6,983.975,PV,Primavera,T2,0
11578,2022,04,2022-04-24,202202,24042022,1,277.5,17.8,13.05,22.5,984.75,980.7,PV,Primavera,T2,0
11580,2022,04,2022-04-25,202202,25042022,1,277.5,15.774999999999999,11.475,20.025,981.825,977.375,PV,Primavera,T2,0
11582,2022,04,2022-04-26,202202,26042022,1,277.5,15.15,11.75,18.5,979.125,976.225,PV,Primavera,T2,0
11584,2022,04,2022-04-27,202202,27042022,1,277.5,13.525,10.1,16.875,978.625,976.125,PV,Primavera,T2,0
11586,2022,04,2022-04-28,202202,28042022,1,277.5,12.175,8.7,15.65,981.4,977.775,PV,Primavera,T2,0
11588,2022,04,2022-04-29,202202,29042022,1,277.5,11.075,7.325,14.825,982.35,978.925,PV,Primavera,T2,0
11590,2022,04,2022-04-30,202202,30042022,1,277.5,12.675,9.225,16.125,982.1,979.4,PV,Primavera,T2,0
11592,2022,05,2022-05-01,202202,1052022,1,277.5,14.025,10.1,17.925,987.5,980.85,PV,Primavera,T2,0
11594,2022,05,2022-05-02,202202,2052022,1,277.5,13.675,7.65,19.725,990.525,987.0,PV,Primavera,T2,0
11596,2022,05,2022-05-03,202202,3052022,1,277.5,14.725,6.699999999999999,22.75,990.325,984.625,PV,Primavera,T2,0
11598,2022,05,2022-05-04,202202,4052022,1,277.5,16.55,7.95,25.2,985.775,979.45,PV,Primavera,T2,0
11600,2022,05,2022-05-05,202202,5052022,1,277.5,16.375,10.575,22.2,986.55,983.275,PV,Primavera,T2,0
11602,2022,05,2022-05-06,202202,6052022,1,277.5,15.575000000000001,7.824999999999999,23.325,987.6,984.25,PV,Primavera,T2,0
11604,2022,05,2022-05-07,202202,7052022,1,277.5,17.75,11.45,24.05,987.775,983.325,PV,Primavera,T2,0
11606,2022,05,2022-05-08,202202,8052022,1,277.5,20.9,13.05,28.725,984.95,976.85,PV,Primavera,T2,0
11608,2022,05,2022-05-09,202202,9052022,1,277.5,17.5,11.025,23.975,979.325,972.175,PV,Primavera,T2,0
11610,2022,05,2022-05-10,202202,10052022,1,277.5,14.2,9.825,18.55,978.8,973.725,PV,Primavera,T2,0
11612,2022,05,2022-05-11,202202,11052022,1,277.5,13.05,8.175,17.925,984.025,976.9,PV,Primavera,T2,0
11614,2022,05,2022-05-12,202202,12052022,1,277.5,13.175,8.675,17.65,984.6,977.625,PV,Primavera,T2,0
11616,2022,05,2022-05-13,202202,13052022,1,277.5,12.7,8.175,17.275,981.025,976.625,PV,Primavera,T2,0
11618,2022,05,2022-05-14,202202,14052022,1,277.5,12.525,8.7,16.375,983.85,978.475,PV,Primavera,T2,0
11620,2022,05,2022-05-15,202202,15052022,1,277.5,13.775,10.325,17.2,985.95,979.15,PV,Primavera,T2,0
11622,2022,05,2022-05-16,202202,16052022,1,277.5,13.2,9.775,16.625,990.75,983.325,PV,Primavera,T2,0
11624,2022,05,2022-05-17,202202,17052022,1,277.5,12.525,6.475,18.575,991.975,989.35,PV,Primavera,T2,0
11626,2022,05,2022-05-18,202202,18052022,1,277.5,14.425,6.425,22.425,993.7,987.875,PV,Primavera,T2,0
11628,2022,05,2022-05-19,202202,19052022,1,277.5,13.7,7.05,20.375,995.075,990.55,PV,Primavera,T2,0
11630,2022,05,2022-05-20,202202,20052022,1,277.5,16.35,6.175,26.525,992.35,986.5749999999999,PV,Primavera,T2,0
11632,2022,05,2022-05-21,202202,21052022,1,277.5,15.95,8.725,23.125,989.175,985.475,PV,Primavera,T2,0
11634,2022,05,2022-05-22,202202,22052022,1,277.5,14.5,9.75,19.2,992.275,986.6500000000001,PV,Primavera,T2,0
11636,2022,05,2022-05-23,202202,23052022,1,277.5,12.4,6.225,18.6,995.375,989.95,PV,Primavera,T2,0
11638,2022,05,2022-05-24,202202,24052022,1,277.5,13.15,8.125,18.2,998.0999999999999,990.425,PV,Primavera,T2,0
11640,2022,05,2022-05-25,202202,25052022,1,277.5,14.45,8.525,20.375,997.325,994.35,PV,Primavera,T2,0
11642,2022,05,2022-05-26,202202,26052022,1,277.5,14.4,7.05,21.725,995.6,991.525,PV,Primavera,T2,0
11644,2022,05,2022-05-27,202202,27052022,1,277.5,17.3,7.675,26.875,994.25,987.65,PV,Primavera,T2,0
11646,2022,05,2022-05-28,202202,28052022,1,277.5,20.1,12.2,28.0,990.8,985.8,PV,Primavera,T2,0
11648,2022,05,2022-05-29,202202,29052022,1,277.5,18.55,12.25,24.875,988.975,985.325,PV,Primavera,T2,0
11650,2022,05,2022-05-30,202202,30052022,1,277.5,18.975,11.2,26.775,987.55,982.825,PV,Primavera,T2,0
11652,2022,05,2022-05-31,202202,31052022,1,277.5,20.825,13.149999999999999,28.475,984.075,978.25,PV,Primavera,T2,0
11654,2022,06,2022-06-01,202202,1062022,1,277.5,19.85,14.75,24.925,983.2249999999999,978.125,PV,Primavera,T2,0
11656,2022,06,2022-06-02,202202,2062022,1,277.5,19.75,13.2,26.325,985.275,981.45,PV,Primavera,T2,0
11658,2022,06,2022-06-03,202202,3062022,1,277.5,16.675,13.5,19.925,987.15,980.8,PV,Primavera,T2,0
11660,2022,06,2022-06-04,202202,4062022,1,277.5,13.625,10.575,16.65,988.625,982.35,PV,Primavera,T2,0
11662,2022,06,2022-06-05,202202,5062022,1,277.5,15.775,10.600000000000001,20.95,988.925,986.2,PV,Primavera,T2,0
11664,2022,06,2022-06-06,202202,6062022,1,277.5,16.325,11.625,21.05,987.675,984.95,PV,Primavera,T2,0
11666,2022,06,2022-06-07,202202,7062022,1,277.5,15.15,9.55,20.75,988.75,984.6,PV,Primavera,T2,0
11668,2022,06,2022-06-08,202202,8062022,1,277.5,15.9,10.15,21.65,990.6,986.625,PV,Primavera,T2,0
11670,2022,06,2022-06-09,202202,9062022,1,277.5,15.575,11.225,19.875,991.125,989.825,PV,Primavera,T2,0
11672,2022,06,2022-06-10,202202,10062022,1,277.5,16.075,10.125,22.025,990.875,985.125,PV,Primavera,T2,0
11674,2022,06,2022-06-11,202202,11062022,1,277.5,15.899999999999999,10.175,21.675,986.9,979.775,PV,Primavera,T2,0
11676,2022,06,2022-06-12,202202,12062022,1,277.5,17.1,11.35,22.85,984.0,978.85,PV,Primavera,T2,0
11678,2022,06,2022-06-13,202202,13062022,1,277.5,19.725,12.0,27.400000000000002,989.375,981.3,PV,Primavera,T2,0
11680,2022,06,2022-06-14,202202,14062022,1,277.5,19.9,14.3,25.55,990.175,987.3,PV,Primavera,T2,0
11682,2022,06,2022-06-15,202202,15062022,1,277.5,19.6,13.899999999999999,25.25,990.15,985.95,PV,Primavera,T2,0
11684,2022,06,2022-06-16,202202,16062022,1,277.5,19.8,14.825,24.775,987.325,982.25,PV,Primavera,T2,0
11686,2022,06,2022-06-17,202202,17062022,1,277.5,16.85,13.675,20.0,984.85,981.725,PV,Primavera,T2,0
11688,2022,06,2022-06-18,202202,18062022,1,277.5,17.9,13.425,22.35,985.9,982.675,PV,Primavera,T2,0
11690,2022,06,2022-06-19,202202,19062022,1,277.5,18.225,12.600000000000001,23.875,987.475,983.4,PV,Primavera,T2,0
11692,2022,06,2022-06-20,202202,20062022,1,277.5,18.425,11.75,25.075000000000003,986.35,982.15,PV,Primavera,T2,0
11694,2022,06,2022-06-21,202202,21062022,1,277.5,17.475,11.8,23.2,989.525,984.075,PV,Primavera,T2,0
11696,2022,06,2022-06-22,202202,22062022,1,277.5,18.175,13.1,23.25,992.525,985.725,PV,Verano,T2,0
11698,2022,06,2022-06-23,202202,23062022,1,277.5,18.5,12.225,24.75,991.275,985.15,PV,Verano,T2,0
11700,2022,06,2022-06-24,202202,24062022,1,277.5,19.55,13.875,25.275,989.7,986.8,PV,Verano,T2,0
11702,2022,06,2022-06-25,202202,25062022,0,277.5,18.7,12.75,24.65,989.9,984.875,PV,Verano,T2,0
11704,2022,06,2022-06-26,202202,26062022,0,277.5,18.625,13.075,24.15,986.25,982.3,PV,Verano,T2,0
11706,2022,06,2022-06-27,202202,27062022,0,277.5,17.375,11.875,22.9,987.225,982.775,PV,Verano,T2,0
11708,2022,06,2022-06-28,202202,28062022,0,277.5,18.575,12.375,24.775,989.125,985.425,PV,Verano,T2,0
11710,2022,06,2022-06-29,202202,29062022,0,277.5,17.4,13.925,20.849999999999998,989.375,987.7,PV,Verano,T2,0
11712,2022,06,2022-06-30,202202,30062022,0,277.5,19.775,13.825,25.7,988.075,983.475,PV,Verano,T2,0
11714,2022,07,2022-07-01,202203,1072022,0,277.5,19.5,15.1,23.9,987.2,983.675,PV,Verano,T3,0
11716,2022,07,2022-07-02,202203,2072022,0,277.5,19.825,15.200000000000001,24.4,989.625,984.725,PV,Verano,T3,0
11718,2022,07,2022-07-03,202203,3072022,0,277.5,18.55,13.65,23.45,990.175,987.775,PV,Verano,T3,0
11720,2022,07,2022-07-04,202203,4072022,0,277.5,19.3,12.325,26.275,989.45,987.425,PV,Verano,T3,0
11722,2022,07,2022-07-05,202203,5072022,0,277.5,21.75,12.325,31.125,989.2,982.95,PV,Verano,T3,0
11724,2022,07,2022-07-06,202203,6072022,0,277.5,17.1,13.9,20.275,989.15,986.0,PV,Verano,T3,0
11726,2022,07,2022-07-07,202203,7072022,0,277.5,17.725,13.175,22.225,992.375,985.825,PV,Verano,T3,0
11728,2022,07,2022-07-08,202203,8072022,0,277.5,18.075,11.475,24.65,991.25,988.175,PV,Verano,T3,0
11730,2022,07,2022-07-09,202203,9072022,0,277.5,18.85,11.375,26.325,991.65,987.25,PV,Verano,T3,0
11732,2022,07,2022-07-10,202203,10072022,0,277.5,19.075,14.925,23.225,989.8499999999999,987.65,PV,Verano,T3,0
11734,2022,07,2022-07-11,202203,11072022,0,277.5,20.125,13.4,26.9,989.625,984.325,PV,Verano,T3,0
11736,2022,07,2022-07-12,202203,12072022,0,277.5,18.625,14.075,23.225,990.75,984.6,PV,Verano,T3,0
11738,2022,07,2022-07-13,202203,13072022,0,277.5,17.85,13.15,22.575,992.55,990.15,PV,Verano,T3,0
11740,2022,07,2022-07-14,202203,14072022,0,277.5,16.85,12.625,21.125,992.2,989.95,PV,Verano,T3,0
11742,2022,07,2022-07-15,202203,15072022,0,277.5,17.0,12.25,21.725,992.1500000000001,990.225,PV,Verano,T3,0
11744,2022,07,2022-07-16,202203,16072022,0,277.5,18.275000000000002,12.950000000000001,23.625,992.1,990.725,PV,Verano,T3,0
11746,2022,07,2022-07-17,202203,17072022,0,277.5,19.7,13.775,25.625,991.325,988.35,PV,Verano,T3,0
11748,2022,07,2022-07-18,202203,18072022,0,277.5,21.175,13.975,28.425,988.825,984.85,PV,Verano,T3,0
11750,2022,07,2022-07-19,202203,19072022,0,277.5,21.775,13.299999999999999,30.25,986.1,982.45,PV,Verano,T3,0
11752,2022,07,2022-07-20,202203,20072022,0,277.5,21.225,14.05,28.425,987.7,984.05,PV,Verano,T3,0
11754,2022,07,2022-07-21,202203,21072022,0,277.5,22.275,16.125,28.475,989.375,986.5,PV,Verano,T3,0
11756,2022,07,2022-07-22,202203,22072022,0,277.5,24.2,18.325,30.05,988.125,984.8,PV,Verano,T3,0
11758,2022,07,2022-07-23,202203,23072022,0,277.5,21.85,15.025,28.674999999999997,986.525,982.4,PV,Verano,T3,0
11760,2022,07,2022-07-24,202203,24072022,0,277.5,19.125,13.15,25.1,985.95,984.275,PV,Verano,T3,0
11762,2022,07,2022-07-25,202203,25072022,0,277.5,20.225,14.45,26.025,986.475,982.6999999999999,PV,Verano,T3,0
11764,2022,07,2022-07-26,202203,26072022,0,277.5,19.85,13.575,26.075,986.875,984.475,PV,Verano,T3,0
11766,2022,07,2022-07-27,202203,27072022,0,277.5,20.85,13.8,27.925,987.075,983.325,PV,Verano,T3,0
11768,2022,07,2022-07-28,202203,28072022,0,277.5,19.625,15.725,23.5,988.125,986.125,PV,Verano,T3,0
11770,2022,07,2022-07-29,202203,29072022,0,277.5,20.15,14.625,25.7,988.025,983.275,PV,Verano,T3,0
11772,2022,07,2022-07-30,202203,30072022,0,277.5,23.599999999999998,15.375,31.85,985.275,981.325,PV,Verano,T3,0
11774,2022,07,2022-07-31,202203,31072022,0,277.5,19.375,14.475000000000001,24.225,987.675,983.5,PV,Verano,T3,0
11776,2022,08,2022-08-01,202203,1082022,0,277.5,18.75,14.625,22.9,988.85,986.825,PV,Verano,T3,0
11778,2022,08,2022-08-02,202203,2082022,0,277.5,17.75,12.425,23.075,989.475,987.05,PV,Verano,T3,0
11780,2022,08,2022-08-03,202203,3082022,0,277.5,18.325,11.975,24.724999999999998,987.9,985.175,PV,Verano,T3,0
11782,2022,08,2022-08-04,202203,4082022,0,277.5,19.475,14.299999999999999,24.575,988.1,984.325,PV,Verano,T3,0
11784,2022,08,2022-08-05,202203,5082022,0,277.5,21.775,12.575,30.950000000000003,986.775,981.6,PV,Verano,T3,0
11786,2022,08,2022-08-06,202203,6082022,0,277.5,22.05,14.100000000000001,30.0,984.25,979.475,PV,Verano,T3,0
11788,2022,08,2022-08-07,202203,7082022,0,277.5,21.525,16.25,26.775,987.525,979.525,PV,Verano,T3,0
11790,2022,08,2022-08-08,202203,8082022,0,277.5,21.25,14.925,27.575000000000003,988.275,985.425,PV,Verano,T3,0
11792,2022,08,2022-08-09,202203,9082022,0,277.5,22.9,15.399999999999999,30.375,987.1,983.375,PV,Verano,T3,0
11794,2022,08,2022-08-10,202203,10082022,0,277.5,22.175,16.675,27.625,985.7,983.15,PV,Verano,T3,0
11796,2022,08,2022-08-11,202203,11082022,0,277.5,23.75,17.4,30.15,986.7,983.1,PV,Verano,T3,0
11798,2022,08,2022-08-12,202203,12082022,0,277.5,22.775,16.775,28.8,988.05,982.625,PV,Verano,T3,0
11800,2022,08,2022-08-13,202203,13082022,0,277.5,21.85,16.675,26.975,990.275,986.3,PV,Verano,T3,0
11802,2022,08,2022-08-14,202203,14082022,0,277.5,22.8,17.0,28.65,988.9,984.95,PV,Verano,T3,0
11804,2022,08,2022-08-15,202203,15082022,0,277.5,20.7,16.025,25.375,988.125,984.6,PV,Verano,T3,0
11806,2022,08,2022-08-16,202203,16082022,0,277.5,19.1,13.675,24.5,990.75,987.325,PV,Verano,T3,0
11808,2022,08,2022-08-17,202203,17082022,0,277.5,19.2,13.55,24.9,989.45,987.55,PV,Verano,T3,0
11810,2022,08,2022-08-18,202203,18082022,0,277.5,19.525,14.75,24.275,988.525,984.3,PV,Verano,T3,0
11812,2022,08,2022-08-19,202203,19082022,0,277.5,21.675,14.65,28.650000000000002,984.325,978.825,PV,Verano,T3,0
11814,2022,08,2022-08-20,202203,20082022,0,277.5,24.375,15.0,33.775,982.175,976.975,PV,Verano,T3,0
11816,2022,08,2022-08-21,202203,21082022,0,277.5,21.35,15.475000000000001,27.25,990.6,981.85,PV,Verano,T3,0
11818,2022,08,2022-08-22,202203,22082022,0,277.5,19.025,13.175,24.85,993.8,990.1,PV,Verano,T3,0
11820,2022,08,2022-08-23,202203,23082022,0,277.5,19.175,14.225000000000001,24.075,993.7,990.225,PV,Verano,T3,0
11822,2022,08,2022-08-24,202203,24082022,0,277.5,19.15,12.075,26.3,990.525,984.25,PV,Verano,T3,0
11824,2022,08,2022-08-25,202203,25082022,0,277.5,20.8,12.375,29.15,988.05,982.175,PV,Verano,T3,0
11826,2022,08,2022-08-26,202203,26082022,0,277.5,22.4,15.725000000000001,29.075,987.6500000000001,985.45,PV,Verano,T3,0
11828,2022,08,2022-08-27,202203,27082022,0,277.5,21.9,14.225,29.55,987.85,984.175,PV,Verano,T3,0
11830,2022,08,2022-08-28,202203,28082022,0,277.5,17.675,12.775,22.55,986.025,982.775,PV,Verano,T3,0
11832,2022,08,2022-08-29,202203,29082022,0,277.5,16.525,10.725,22.325,985.3,981.15,PV,Verano,T3,0
11834,2022,08,2022-08-30,202203,30082022,0,277.5,16.3,10.775,21.85,988.95,983.5,PV,Verano,T3,0
11836,2022,08,2022-08-31,202203,31082022,0,277.5,17.6,9.3,25.875,988.725,985.3,PV,Verano,T3,0
11838,2022,09,2022-09-01,202203,1092022,0,277.5,19.025,12.65,25.35,986.65,984.15,PV,Verano,T3,0
11840,2022,09,2022-09-02,202203,2092022,0,277.5,18.875,13.174999999999999,24.55,988.2,985.5,PV,Verano,T3,0
11842,2022,09,2022-09-03,202203,3092022,0,277.5,19.55,11.575,27.55,988.675,986.75,PV,Verano,T3,0
11844,2022,09,2022-09-04,202203,4092022,0,277.5,22.05,12.85,31.25,988.375,984.95,PV,Verano,T3,0
11846,2022,09,2022-09-05,202203,5092022,0,277.5,23.05,17.225,28.9,989.7,986.75,PV,Verano,T3,0
11848,2022,09,2022-09-06,202203,6092022,0,277.5,22.225,15.799999999999999,28.65,989.35,986.9,PV,Verano,T3,0
11850,2022,09,2022-09-07,202203,7092022,1,277.5,21.725,15.75,27.725,989.45,985.4,PV,Verano,T3,0
11852,2022,09,2022-09-08,202203,8092022,1,277.5,20.700000000000003,13.475000000000001,27.95,988.95,985.525,PV,Verano,T3,0
11854,2022,09,2022-09-09,202203,9092022,1,277.5,19.825,12.725000000000001,26.9,988.7,985.75,PV,Verano,T3,0
11856,2022,09,2022-09-10,202203,10092022,1,277.5,19.075,12.55,25.625,990.375,986.3,PV,Verano,T3,0
11858,2022,09,2022-09-11,202203,11092022,1,277.5,20.125,12.825,27.425,988.675,984.75,PV,Verano,T3,0
11860,2022,09,2022-09-12,202203,12092022,1,277.5,21.6,13.3,29.95,987.975,983.875,PV,Verano,T3,0
11862,2022,09,2022-09-13,202203,13092022,1,277.5,23.525,13.7,33.375,986.2,982.475,PV,Verano,T3,0
11864,2022,09,2022-09-14,202203,14092022,1,277.5,23.825,17.85,29.8,985.2,982.525,PV,Verano,T3,0
11866,2022,09,2022-09-15,202203,15092022,1,277.5,22.25,16.1,28.375,988.85,983.75,PV,Verano,T3,0
11868,2022,09,2022-09-16,202203,16092022,1,277.5,19.925,13.5,26.35,989.0500000000001,986.075,PV,Verano,T3,0
11870,2022,09,2022-09-17,202203,17092022,1,277.5,21.625,14.5,28.775,987.475,980.3,PV,Verano,T3,0
11872,2022,09,2022-09-18,202203,18092022,1,277.5,19.4,15.424999999999999,23.35,984.625,981.625,PV,Verano,T3,0
11874,2022,09,2022-09-19,202203,19092022,1,277.5,17.0,11.975,21.975,987.875,983.6,PV,Verano,T3,0
11876,2022,09,2022-09-20,202203,20092022,1,277.5,16.7,11.825,21.65,990.95,987.625,PV,Verano,T3,0
11878,2022,09,2022-09-21,202203,21092022,1,277.5,16.8,11.675,21.925,991.5250000000001,989.575,PV,Verano,T3,0
11880,2022,09,2022-09-22,202203,22092022,1,277.5,17.725,11.6,23.875,989.725,985.2,PV,Verano,T3,0
11882,2022,09,2022-09-23,202203,23092022,1,277.5,18.200000000000003,12.5,23.875,986.3,983.225,PV,Verano,T3,0
11884,2022,09,2022-09-24,202203,24092022,1,277.5,17.65,11.675,23.725,986.2,981.025,PV,Verano,T3,0
11886,2022,09,2022-09-25,202203,25092022,1,277.5,16.475,12.45,20.525,988.825,982.325,PV,Otoño,T3,0
11888,2022,09,2022-09-26,202203,26092022,1,277.5,15.925,11.325,20.525,990.225,982.975,PV,Otoño,T3,0
11890,2022,09,2022-09-27,202203,27092022,1,277.5,15.95,12.075,19.85,990.925,985.275,PV,Otoño,T3,0
11892,2022,09,2022-09-28,202203,28092022,1,277.5,15.8,11.3,20.225,991.725,988.4250000000001,PV,Otoño,T3,0
11894,2022,09,2022-09-29,202203,29092022,1,277.5,15.175,9.15,21.25,993.675,989.8,PV,Otoño,T3,0
11896,2022,09,2022-09-30,202203,30092022,1,277.5,15.475,8.125,22.799999999999997,992.15,985.775,PV,Otoño,T3,0
11898,2022,10,2022-10-01,202204,1102022,1,277.5,15.625,9.95,21.25,986.3,975.85,PV,Otoño,T4,0
11900,2022,10,2022-10-02,202204,2102022,1,277.5,15.175,8.9,21.5,977.25,966.075,PV,Otoño,T4,0
11902,2022,10,2022-10-03,202204,3102022,1,277.5,13.825,7.975,19.65,981.325,968.9,PV,Otoño,T4,0
11904,2022,10,2022-10-04,202204,4102022,1,277.5,12.6,7.3500000000000005,17.85,984.775,978.225,PV,Otoño,T4,0
11906,2022,10,2022-10-05,202204,5102022,1,277.5,15.4,11.35,19.425,989.925,981.775,PV,Otoño,T4,0
11908,2022,10,2022-10-06,202204,6102022,1,277.5,15.25,9.9,20.65,992.925,989.675,PV,Otoño,T4,0
